ID,Prompt,Relation,Image,Type,Prompt Type,Agree
16,a box in a cylinder,in,a_box_in_a_cylinder_image_2.png,Physical,Reversed,0.0
16,a box in a cylinder,in,a_box_in_a_cylinder_image_3.png,Physical,Reversed,1.0
16,a box in a cylinder,in,a_box_in_a_cylinder_image_4.png,Physical,Reversed,0.0
16,a box in a cylinder,in,a_box_in_a_cylinder_image_5.png,Physical,Reversed,0.0
16,a box in a cylinder,in,a_box_in_a_cylinder_image_6.png,Physical,Reversed,1.0
16,a box in a cylinder,in,a_box_in_a_cylinder_image_7.png,Physical,Reversed,1.0
16,a box in a cylinder,in,a_box_in_a_cylinder_image_8.png,Physical,Reversed,1.0
16,a box in a cylinder,in,a_box_in_a_cylinder_image_9.png,Physical,Reversed,1.0
16,a box in a cylinder,in,a_box_in_a_cylinder_image_10.png,Physical,Reversed,1.0
16,a teacup touching a monkey,touching,a_teacup_touching_a_monkey_image_1.png,Agentic,Reversed,1.0
16,a teacup touching a monkey,touching,a_teacup_touching_a_monkey_image_2.png,Agentic,Reversed,1.0
16,a teacup touching a monkey,touching,a_teacup_touching_a_monkey_image_3.png,Agentic,Reversed,1.0
16,a teacup touching a monkey,touching,a_teacup_touching_a_monkey_image_4.png,Agentic,Reversed,0.0
16,a teacup touching a monkey,touching,a_teacup_touching_a_monkey_image_5.png,Agentic,Reversed,1.0
16,a teacup touching a monkey,touching,a_teacup_touching_a_monkey_image_6.png,Agentic,Reversed,1.0
16,a teacup touching a monkey,touching,a_teacup_touching_a_monkey_image_7.png,Agentic,Reversed,1.0
16,a teacup touching a monkey,touching,a_teacup_touching_a_monkey_image_8.png,Agentic,Reversed,1.0
16,a teacup touching a monkey,touching,a_teacup_touching_a_monkey_image_9.png,Agentic,Reversed,1.0
16,a teacup touching a monkey,touching,a_teacup_touching_a_monkey_image_10.png,Agentic,Reversed,1.0
16,a bowl near a teacup,near,a_bowl_near_a_teacup_image_1.png,Physical,Reversed,0.0
16,a bowl near a teacup,near,a_bowl_near_a_teacup_image_2.png,Physical,Reversed,0.0
16,a bowl near a teacup,near,a_bowl_near_a_teacup_image_3.png,Physical,Reversed,1.0
16,a bowl near a teacup,near,a_bowl_near_a_teacup_image_4.png,Physical,Reversed,1.0
16,a bowl near a teacup,near,a_bowl_near_a_teacup_image_5.png,Physical,Reversed,1.0
16,a bowl near a teacup,near,a_bowl_near_a_teacup_image_6.png,Physical,Reversed,1.0
16,a bowl near a teacup,near,a_bowl_near_a_teacup_image_7.png,Physical,Reversed,1.0
16,a bowl near a teacup,near,a_bowl_near_a_teacup_image_8.png,Physical,Reversed,0.0
16,a bowl near a teacup,near,a_bowl_near_a_teacup_image_9.png,Physical,Reversed,0.0
16,a bowl near a teacup,near,a_bowl_near_a_teacup_image_10.png,Physical,Reversed,0.0
16,a cylinder touching an iguana,touching,a_cylinder_touching_an_iguana_image_1.png,Agentic,Reversed,1.0
16,a cylinder touching an iguana,touching,a_cylinder_touching_an_iguana_image_2.png,Agentic,Reversed,0.0
16,a cylinder touching an iguana,touching,a_cylinder_touching_an_iguana_image_3.png,Agentic,Reversed,0.0
16,a cylinder touching an iguana,touching,a_cylinder_touching_an_iguana_image_4.png,Agentic,Reversed,0.0
16,a cylinder touching an iguana,touching,a_cylinder_touching_an_iguana_image_5.png,Agentic,Reversed,1.0
16,a cylinder touching an iguana,touching,a_cylinder_touching_an_iguana_image_6.png,Agentic,Reversed,1.0
16,a cylinder touching an iguana,touching,a_cylinder_touching_an_iguana_image_7.png,Agentic,Reversed,1.0
16,a cylinder touching an iguana,touching,a_cylinder_touching_an_iguana_image_8.png,Agentic,Reversed,0.0
16,a cylinder touching an iguana,touching,a_cylinder_touching_an_iguana_image_9.png,Agentic,Reversed,1.0
16,a cylinder touching an iguana,touching,a_cylinder_touching_an_iguana_image_10.png,Agentic,Reversed,0.0
16,a child touching a bowl,touching,a_child_touching_a_bowl_image_1.png,Agentic,Original,1.0
16,a child touching a bowl,touching,a_child_touching_a_bowl_image_2.png,Agentic,Original,1.0
16,a child touching a bowl,touching,a_child_touching_a_bowl_image_3.png,Agentic,Original,1.0
16,a child touching a bowl,touching,a_child_touching_a_bowl_image_4.png,Agentic,Original,0.0
16,a child touching a bowl,touching,a_child_touching_a_bowl_image_5.png,Agentic,Original,1.0
16,a child touching a bowl,touching,a_child_touching_a_bowl_image_6.png,Agentic,Original,1.0
16,a child touching a bowl,touching,a_child_touching_a_bowl_image_7.png,Agentic,Original,1.0
16,a child touching a bowl,touching,a_child_touching_a_bowl_image_8.png,Agentic,Original,1.0
16,a child touching a bowl,touching,a_child_touching_a_bowl_image_9.png,Agentic,Original,1.0
16,a child touching a bowl,touching,a_child_touching_a_bowl_image_10.png,Agentic,Original,1.0
16,a bowl touching a child,touching,a_bowl_touching_a_child_image_1.png,Agentic,Original,0.0
16,a bowl touching a child,touching,a_bowl_touching_a_child_image_2.png,Agentic,Original,1.0
16,a bowl touching a child,touching,a_bowl_touching_a_child_image_3.png,Agentic,Original,0.0
16,a bowl touching a child,touching,a_bowl_touching_a_child_image_4.png,Agentic,Original,1.0
16,a bowl touching a child,touching,a_bowl_touching_a_child_image_5.png,Agentic,Original,0.0
16,a bowl touching a child,touching,a_bowl_touching_a_child_image_6.png,Agentic,Original,1.0
16,a bowl touching a child,touching,a_bowl_touching_a_child_image_7.png,Agentic,Original,0.0
16,a bowl touching a child,touching,a_bowl_touching_a_child_image_8.png,Agentic,Original,1.0
16,a bowl touching a child,touching,a_bowl_touching_a_child_image_9.png,Agentic,Original,0.0
16,a bowl touching a child,touching,a_bowl_touching_a_child_image_10.png,Agentic,Original,1.0
16,a woman chasing a robot,chasing,a_woman_chasing_a_robot_image_1.png,Agentic,Reversed,0.0
16,a woman chasing a robot,chasing,a_woman_chasing_a_robot_image_2.png,Agentic,Reversed,0.0
16,a woman chasing a robot,chasing,a_woman_chasing_a_robot_image_3.png,Agentic,Reversed,0.0
16,a woman chasing a robot,chasing,a_woman_chasing_a_robot_image_4.png,Agentic,Reversed,0.0
16,a woman chasing a robot,chasing,a_woman_chasing_a_robot_image_5.png,Agentic,Reversed,0.0
16,a woman chasing a robot,chasing,a_woman_chasing_a_robot_image_6.png,Agentic,Reversed,0.0
16,a woman chasing a robot,chasing,a_woman_chasing_a_robot_image_7.png,Agentic,Reversed,0.0
16,a woman chasing a robot,chasing,a_woman_chasing_a_robot_image_8.png,Agentic,Reversed,1.0
16,a woman chasing a robot,chasing,a_woman_chasing_a_robot_image_9.png,Agentic,Reversed,0.0
16,a woman chasing a robot,chasing,a_woman_chasing_a_robot_image_10.png,Agentic,Reversed,1.0
16,a robot chasing a woman,chasing,a_robot_chasing_a_woman_image_1.png,Agentic,Original,1.0
16,a robot chasing a woman,chasing,a_robot_chasing_a_woman_image_2.png,Agentic,Original,1.0
16,a robot chasing a woman,chasing,a_robot_chasing_a_woman_image_3.png,Agentic,Original,1.0
16,a robot chasing a woman,chasing,a_robot_chasing_a_woman_image_4.png,Agentic,Original,0.0
16,a robot chasing a woman,chasing,a_robot_chasing_a_woman_image_5.png,Agentic,Original,1.0
16,a robot chasing a woman,chasing,a_robot_chasing_a_woman_image_6.png,Agentic,Original,1.0
16,a robot chasing a woman,chasing,a_robot_chasing_a_woman_image_7.png,Agentic,Original,1.0
16,a robot chasing a woman,chasing,a_robot_chasing_a_woman_image_8.png,Agentic,Original,1.0
16,a robot chasing a woman,chasing,a_robot_chasing_a_woman_image_9.png,Agentic,Original,1.0
16,a robot chasing a woman,chasing,a_robot_chasing_a_woman_image_10.png,Agentic,Original,0.0
16,a spoon touching an iguana,touching,a_spoon_touching_an_iguana_image_1.png,Agentic,Reversed,1.0
16,a spoon touching an iguana,touching,a_spoon_touching_an_iguana_image_2.png,Agentic,Reversed,1.0
16,a spoon touching an iguana,touching,a_spoon_touching_an_iguana_image_3.png,Agentic,Reversed,1.0
16,a spoon touching an iguana,touching,a_spoon_touching_an_iguana_image_4.png,Agentic,Reversed,0.0
16,a spoon touching an iguana,touching,a_spoon_touching_an_iguana_image_5.png,Agentic,Reversed,1.0
16,a spoon touching an iguana,touching,a_spoon_touching_an_iguana_image_6.png,Agentic,Reversed,0.0
16,a spoon touching an iguana,touching,a_spoon_touching_an_iguana_image_7.png,Agentic,Reversed,1.0
16,a spoon touching an iguana,touching,a_spoon_touching_an_iguana_image_8.png,Agentic,Reversed,1.0
16,a spoon touching an iguana,touching,a_spoon_touching_an_iguana_image_9.png,Agentic,Reversed,1.0
16,a spoon touching an iguana,touching,a_spoon_touching_an_iguana_image_10.png,Agentic,Reversed,1.0
16,a spoon on a cylinder,on,a_spoon_on_a_cylinder_image_1.png,Physical,Reversed,0.0
16,a spoon on a cylinder,on,a_spoon_on_a_cylinder_image_2.png,Physical,Reversed,0.0
16,a spoon on a cylinder,on,a_spoon_on_a_cylinder_image_3.png,Physical,Reversed,0.0
16,a spoon on a cylinder,on,a_spoon_on_a_cylinder_image_4.png,Physical,Reversed,1.0
16,a spoon on a cylinder,on,a_spoon_on_a_cylinder_image_5.png,Physical,Reversed,0.0
16,a spoon on a cylinder,on,a_spoon_on_a_cylinder_image_6.png,Physical,Reversed,0.0
16,a spoon on a cylinder,on,a_spoon_on_a_cylinder_image_7.png,Physical,Reversed,1.0
16,a spoon on a cylinder,on,a_spoon_on_a_cylinder_image_8.png,Physical,Reversed,1.0
16,a spoon on a cylinder,on,a_spoon_on_a_cylinder_image_9.png,Physical,Reversed,1.0
16,a spoon on a cylinder,on,a_spoon_on_a_cylinder_image_10.png,Physical,Reversed,1.0
16,a man touching a robot,touching,a_man_touching_a_robot_image_1.png,Agentic,Original,0.0
16,a man touching a robot,touching,a_man_touching_a_robot_image_2.png,Agentic,Original,0.0
16,a man touching a robot,touching,a_man_touching_a_robot_image_3.png,Agentic,Original,1.0
16,a man touching a robot,touching,a_man_touching_a_robot_image_4.png,Agentic,Original,0.0
16,a man touching a robot,touching,a_man_touching_a_robot_image_5.png,Agentic,Original,0.0
16,a man touching a robot,touching,a_man_touching_a_robot_image_6.png,Agentic,Original,1.0
16,a man touching a robot,touching,a_man_touching_a_robot_image_7.png,Agentic,Original,0.0
16,a man touching a robot,touching,a_man_touching_a_robot_image_8.png,Agentic,Original,1.0
16,a man touching a robot,touching,a_man_touching_a_robot_image_9.png,Agentic,Original,0.0
16,a man touching a robot,touching,a_man_touching_a_robot_image_10.png,Agentic,Original,0.0
16,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_1.png,Physical,Original,1.0
16,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_2.png,Physical,Original,1.0
16,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_3.png,Physical,Original,1.0
16,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_4.png,Physical,Original,1.0
16,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_5.png,Physical,Original,1.0
16,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_6.png,Physical,Original,1.0
16,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_7.png,Physical,Original,1.0
16,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_8.png,Physical,Original,1.0
16,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_9.png,Physical,Original,1.0
16,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_10.png,Physical,Original,1.0
16,a robot helping a child,helping,a_robot_helping_a_child_image_1.png,Agentic,Original,1.0
16,a robot helping a child,helping,a_robot_helping_a_child_image_2.png,Agentic,Original,0.0
16,a robot helping a child,helping,a_robot_helping_a_child_image_3.png,Agentic,Original,1.0
16,a robot helping a child,helping,a_robot_helping_a_child_image_4.png,Agentic,Original,1.0
16,a robot helping a child,helping,a_robot_helping_a_child_image_5.png,Agentic,Original,1.0
16,a robot helping a child,helping,a_robot_helping_a_child_image_6.png,Agentic,Original,1.0
16,a robot helping a child,helping,a_robot_helping_a_child_image_7.png,Agentic,Original,0.0
16,a robot helping a child,helping,a_robot_helping_a_child_image_8.png,Agentic,Original,0.0
16,a robot helping a child,helping,a_robot_helping_a_child_image_9.png,Agentic,Original,0.0
16,a robot helping a child,helping,a_robot_helping_a_child_image_10.png,Agentic,Original,1.0
16,a bowl on a spoon,on,a_bowl_on_a_spoon_image_1.png,Physical,Reversed,0.0
16,a bowl on a spoon,on,a_bowl_on_a_spoon_image_2.png,Physical,Reversed,0.0
16,a bowl on a spoon,on,a_bowl_on_a_spoon_image_3.png,Physical,Reversed,1.0
16,a bowl on a spoon,on,a_bowl_on_a_spoon_image_4.png,Physical,Reversed,0.0
16,a bowl on a spoon,on,a_bowl_on_a_spoon_image_5.png,Physical,Reversed,1.0
16,a bowl on a spoon,on,a_bowl_on_a_spoon_image_6.png,Physical,Reversed,0.0
16,a bowl on a spoon,on,a_bowl_on_a_spoon_image_7.png,Physical,Reversed,0.0
16,a bowl on a spoon,on,a_bowl_on_a_spoon_image_8.png,Physical,Reversed,0.0
16,a bowl on a spoon,on,a_bowl_on_a_spoon_image_9.png,Physical,Reversed,1.0
16,a bowl on a spoon,on,a_bowl_on_a_spoon_image_10.png,Physical,Reversed,0.0
16,a man helping a monkey,helping,a_man_helping_a_monkey_image_1.png,Agentic,Original,0.0
16,a man helping a monkey,helping,a_man_helping_a_monkey_image_2.png,Agentic,Original,1.0
16,a man helping a monkey,helping,a_man_helping_a_monkey_image_3.png,Agentic,Original,1.0
16,a man helping a monkey,helping,a_man_helping_a_monkey_image_4.png,Agentic,Original,1.0
16,a man helping a monkey,helping,a_man_helping_a_monkey_image_5.png,Agentic,Original,0.0
16,a man helping a monkey,helping,a_man_helping_a_monkey_image_6.png,Agentic,Original,1.0
16,a man helping a monkey,helping,a_man_helping_a_monkey_image_7.png,Agentic,Original,1.0
16,a man helping a monkey,helping,a_man_helping_a_monkey_image_8.png,Agentic,Original,1.0
16,a man helping a monkey,helping,a_man_helping_a_monkey_image_9.png,Agentic,Original,1.0
16,a man helping a monkey,helping,a_man_helping_a_monkey_image_10.png,Agentic,Original,0.0
16,a man helping a child,helping,a_man_helping_a_child_image_1.png,Agentic,Reversed,1.0
16,a man helping a child,helping,a_man_helping_a_child_image_2.png,Agentic,Reversed,1.0
16,a man helping a child,helping,a_man_helping_a_child_image_3.png,Agentic,Reversed,1.0
16,a man helping a child,helping,a_man_helping_a_child_image_4.png,Agentic,Reversed,0.0
16,a man helping a child,helping,a_man_helping_a_child_image_5.png,Agentic,Reversed,1.0
16,a man helping a child,helping,a_man_helping_a_child_image_6.png,Agentic,Reversed,1.0
16,a man helping a child,helping,a_man_helping_a_child_image_7.png,Agentic,Reversed,1.0
16,a man helping a child,helping,a_man_helping_a_child_image_8.png,Agentic,Reversed,1.0
16,a man helping a child,helping,a_man_helping_a_child_image_9.png,Agentic,Reversed,1.0
16,a man helping a child,helping,a_man_helping_a_child_image_10.png,Agentic,Reversed,1.0
16,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_1.png,Agentic,Original,1.0
16,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_2.png,Agentic,Original,1.0
16,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_3.png,Agentic,Original,1.0
16,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_4.png,Agentic,Original,1.0
16,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_5.png,Agentic,Original,1.0
16,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_6.png,Agentic,Original,1.0
16,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_7.png,Agentic,Original,1.0
16,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_8.png,Agentic,Original,1.0
16,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_9.png,Agentic,Original,1.0
16,a woman helping an iguana,helping,a_woman_helping_an_iguana_image_10.png,Agentic,Original,1.0
16,a rabbit chasing a tiger,chasing,a_rabbit_chasing_a_tiger_image_1.png,Agentic,Reversed,1.0
16,a rabbit chasing a tiger,chasing,a_rabbit_chasing_a_tiger_image_2.png,Agentic,Reversed,0.0
16,a rabbit chasing a tiger,chasing,a_rabbit_chasing_a_tiger_image_3.png,Agentic,Reversed,0.0
16,a rabbit chasing a tiger,chasing,a_rabbit_chasing_a_tiger_image_4.png,Agentic,Reversed,0.0
16,a rabbit chasing a tiger,chasing,a_rabbit_chasing_a_tiger_image_5.png,Agentic,Reversed,0.0
16,a rabbit chasing a tiger,chasing,a_rabbit_chasing_a_tiger_image_6.png,Agentic,Reversed,0.0
16,a rabbit chasing a tiger,chasing,a_rabbit_chasing_a_tiger_image_7.png,Agentic,Reversed,0.0
16,a rabbit chasing a tiger,chasing,a_rabbit_chasing_a_tiger_image_8.png,Agentic,Reversed,0.0
16,a rabbit chasing a tiger,chasing,a_rabbit_chasing_a_tiger_image_9.png,Agentic,Reversed,0.0
16,a rabbit chasing a tiger,chasing,a_rabbit_chasing_a_tiger_image_10.png,Agentic,Reversed,0.0
16,a spoon near a cylinder,near,a_spoon_near_a_cylinder_image_1.png,Physical,Reversed,1.0
16,a spoon near a cylinder,near,a_spoon_near_a_cylinder_image_2.png,Physical,Reversed,1.0
16,a spoon near a cylinder,near,a_spoon_near_a_cylinder_image_3.png,Physical,Reversed,1.0
16,a spoon near a cylinder,near,a_spoon_near_a_cylinder_image_4.png,Physical,Reversed,1.0
16,a spoon near a cylinder,near,a_spoon_near_a_cylinder_image_5.png,Physical,Reversed,1.0
16,a spoon near a cylinder,near,a_spoon_near_a_cylinder_image_6.png,Physical,Reversed,1.0
16,a spoon near a cylinder,near,a_spoon_near_a_cylinder_image_7.png,Physical,Reversed,1.0
16,a spoon near a cylinder,near,a_spoon_near_a_cylinder_image_8.png,Physical,Reversed,1.0
16,a spoon near a cylinder,near,a_spoon_near_a_cylinder_image_9.png,Physical,Reversed,1.0
16,a spoon near a cylinder,near,a_spoon_near_a_cylinder_image_10.png,Physical,Reversed,1.0
16,an iguana helping a woman,helping,an_iguana_helping_a_woman_image_1.png,Agentic,Reversed,1.0
16,an iguana helping a woman,helping,an_iguana_helping_a_woman_image_2.png,Agentic,Reversed,1.0
16,an iguana helping a woman,helping,an_iguana_helping_a_woman_image_3.png,Agentic,Reversed,1.0
16,an iguana helping a woman,helping,an_iguana_helping_a_woman_image_4.png,Agentic,Reversed,0.0
16,an iguana helping a woman,helping,an_iguana_helping_a_woman_image_5.png,Agentic,Reversed,1.0
16,an iguana helping a woman,helping,an_iguana_helping_a_woman_image_6.png,Agentic,Reversed,0.0
16,an iguana helping a woman,helping,an_iguana_helping_a_woman_image_7.png,Agentic,Reversed,1.0
16,an iguana helping a woman,helping,an_iguana_helping_a_woman_image_8.png,Agentic,Reversed,0.0
16,an iguana helping a woman,helping,an_iguana_helping_a_woman_image_9.png,Agentic,Reversed,1.0
16,an iguana helping a woman,helping,an_iguana_helping_a_woman_image_10.png,Agentic,Reversed,1.0
16,a spoon near a box,near,a_spoon_near_a_box_image_1.png,Physical,Original,0.0
16,a spoon near a box,near,a_spoon_near_a_box_image_2.png,Physical,Original,0.0
16,a spoon near a box,near,a_spoon_near_a_box_image_3.png,Physical,Original,1.0
16,a spoon near a box,near,a_spoon_near_a_box_image_4.png,Physical,Original,1.0
16,a spoon near a box,near,a_spoon_near_a_box_image_5.png,Physical,Original,1.0
16,a spoon near a box,near,a_spoon_near_a_box_image_6.png,Physical,Original,1.0
16,a spoon near a box,near,a_spoon_near_a_box_image_7.png,Physical,Original,1.0
16,a spoon near a box,near,a_spoon_near_a_box_image_8.png,Physical,Original,1.0
16,a spoon near a box,near,a_spoon_near_a_box_image_9.png,Physical,Original,1.0
16,a spoon near a box,near,a_spoon_near_a_box_image_10.png,Physical,Original,1.0
16,a box near a spoon,near,a_box_near_a_spoon_image_1.png,Physical,Reversed,1.0
16,a box near a spoon,near,a_box_near_a_spoon_image_2.png,Physical,Reversed,1.0
16,a box near a spoon,near,a_box_near_a_spoon_image_3.png,Physical,Reversed,1.0
16,a box near a spoon,near,a_box_near_a_spoon_image_4.png,Physical,Reversed,1.0
16,a box near a spoon,near,a_box_near_a_spoon_image_5.png,Physical,Reversed,1.0
16,a box near a spoon,near,a_box_near_a_spoon_image_6.png,Physical,Reversed,1.0
16,a box near a spoon,near,a_box_near_a_spoon_image_7.png,Physical,Reversed,1.0
16,a box near a spoon,near,a_box_near_a_spoon_image_8.png,Physical,Reversed,1.0
16,a box near a spoon,near,a_box_near_a_spoon_image_9.png,Physical,Reversed,1.0
16,a box near a spoon,near,a_box_near_a_spoon_image_10.png,Physical,Reversed,1.0
16,a monkey chasing a child,chasing,a_monkey_chasing_a_child_image_1.png,Agentic,Original,1.0
16,a monkey chasing a child,chasing,a_monkey_chasing_a_child_image_2.png,Agentic,Original,1.0
16,a monkey chasing a child,chasing,a_monkey_chasing_a_child_image_3.png,Agentic,Original,0.0
16,a monkey chasing a child,chasing,a_monkey_chasing_a_child_image_4.png,Agentic,Original,1.0
16,a monkey chasing a child,chasing,a_monkey_chasing_a_child_image_5.png,Agentic,Original,1.0
16,a monkey chasing a child,chasing,a_monkey_chasing_a_child_image_6.png,Agentic,Original,1.0
16,a monkey chasing a child,chasing,a_monkey_chasing_a_child_image_7.png,Agentic,Original,1.0
16,a monkey chasing a child,chasing,a_monkey_chasing_a_child_image_8.png,Agentic,Original,1.0
16,a monkey chasing a child,chasing,a_monkey_chasing_a_child_image_9.png,Agentic,Original,0.0
16,a monkey chasing a child,chasing,a_monkey_chasing_a_child_image_10.png,Agentic,Original,1.0
16,a spoon on a bowl,on,a_spoon_on_a_bowl_image_1.png,Physical,Original,1.0
16,a spoon on a bowl,on,a_spoon_on_a_bowl_image_2.png,Physical,Original,1.0
16,a spoon on a bowl,on,a_spoon_on_a_bowl_image_3.png,Physical,Original,1.0
16,a spoon on a bowl,on,a_spoon_on_a_bowl_image_4.png,Physical,Original,1.0
16,a spoon on a bowl,on,a_spoon_on_a_bowl_image_5.png,Physical,Original,1.0
16,a spoon on a bowl,on,a_spoon_on_a_bowl_image_6.png,Physical,Original,0.0
16,a spoon on a bowl,on,a_spoon_on_a_bowl_image_7.png,Physical,Original,1.0
16,a spoon on a bowl,on,a_spoon_on_a_bowl_image_8.png,Physical,Original,1.0
16,a spoon on a bowl,on,a_spoon_on_a_bowl_image_9.png,Physical,Original,1.0
16,a spoon on a bowl,on,a_spoon_on_a_bowl_image_10.png,Physical,Original,0.0
16,a box in a bowl,in,a_box_in_a_bowl_image_1.png,Physical,Original,1.0
16,a box in a bowl,in,a_box_in_a_bowl_image_2.png,Physical,Original,0.0
16,a box in a bowl,in,a_box_in_a_bowl_image_3.png,Physical,Original,1.0
16,a box in a bowl,in,a_box_in_a_bowl_image_4.png,Physical,Original,1.0
16,a box in a bowl,in,a_box_in_a_bowl_image_5.png,Physical,Original,1.0
16,a box in a bowl,in,a_box_in_a_bowl_image_6.png,Physical,Original,1.0
16,a box in a bowl,in,a_box_in_a_bowl_image_7.png,Physical,Original,0.0
16,a box in a bowl,in,a_box_in_a_bowl_image_8.png,Physical,Original,1.0
16,a box in a bowl,in,a_box_in_a_bowl_image_9.png,Physical,Original,0.0
16,a box in a bowl,in,a_box_in_a_bowl_image_10.png,Physical,Original,0.0
16,a box on a blanket,on,a_box_on_a_blanket_image_1.png,Physical,Reversed,1.0
16,a box on a blanket,on,a_box_on_a_blanket_image_2.png,Physical,Reversed,1.0
16,a box on a blanket,on,a_box_on_a_blanket_image_3.png,Physical,Reversed,1.0
16,a box on a blanket,on,a_box_on_a_blanket_image_4.png,Physical,Reversed,1.0
16,a box on a blanket,on,a_box_on_a_blanket_image_5.png,Physical,Reversed,1.0
16,a box on a blanket,on,a_box_on_a_blanket_image_6.png,Physical,Reversed,1.0
16,a box on a blanket,on,a_box_on_a_blanket_image_7.png,Physical,Reversed,1.0
16,a box on a blanket,on,a_box_on_a_blanket_image_8.png,Physical,Reversed,1.0
16,a box on a blanket,on,a_box_on_a_blanket_image_9.png,Physical,Reversed,1.0
16,a box on a blanket,on,a_box_on_a_blanket_image_10.png,Physical,Reversed,0.0
16,a bowl in a box,in,a_bowl_in_a_box_image_1.png,Physical,Reversed,1.0
16,a bowl in a box,in,a_bowl_in_a_box_image_2.png,Physical,Reversed,1.0
16,a bowl in a box,in,a_bowl_in_a_box_image_3.png,Physical,Reversed,1.0
16,a bowl in a box,in,a_bowl_in_a_box_image_4.png,Physical,Reversed,1.0
16,a bowl in a box,in,a_bowl_in_a_box_image_5.png,Physical,Reversed,1.0
16,a bowl in a box,in,a_bowl_in_a_box_image_6.png,Physical,Reversed,1.0
16,a bowl in a box,in,a_bowl_in_a_box_image_7.png,Physical,Reversed,1.0
16,a bowl in a box,in,a_bowl_in_a_box_image_8.png,Physical,Reversed,1.0
16,a bowl in a box,in,a_bowl_in_a_box_image_9.png,Physical,Reversed,1.0
16,a bowl in a box,in,a_bowl_in_a_box_image_10.png,Physical,Reversed,1.0
16,a box on a bowl,on,a_box_on_a_bowl_image_1.png,Physical,Reversed,0.0
16,a box on a bowl,on,a_box_on_a_bowl_image_2.png,Physical,Reversed,0.0
16,a box on a bowl,on,a_box_on_a_bowl_image_3.png,Physical,Reversed,0.0
16,a box on a bowl,on,a_box_on_a_bowl_image_4.png,Physical,Reversed,0.0
16,a box on a bowl,on,a_box_on_a_bowl_image_5.png,Physical,Reversed,0.0
16,a box on a bowl,on,a_box_on_a_bowl_image_6.png,Physical,Reversed,0.0
16,a box on a bowl,on,a_box_on_a_bowl_image_7.png,Physical,Reversed,0.0
16,a box on a bowl,on,a_box_on_a_bowl_image_8.png,Physical,Reversed,0.0
16,a box on a bowl,on,a_box_on_a_bowl_image_9.png,Physical,Reversed,0.0
16,a box on a bowl,on,a_box_on_a_bowl_image_10.png,Physical,Reversed,0.0
16,a box on a spoon,on,a_box_on_a_spoon_image_1.png,Physical,Original,1.0
16,a box on a spoon,on,a_box_on_a_spoon_image_2.png,Physical,Original,1.0
16,a box on a spoon,on,a_box_on_a_spoon_image_3.png,Physical,Original,0.0
16,a box on a spoon,on,a_box_on_a_spoon_image_4.png,Physical,Original,0.0
16,a box on a spoon,on,a_box_on_a_spoon_image_5.png,Physical,Original,1.0
16,a box on a spoon,on,a_box_on_a_spoon_image_6.png,Physical,Original,1.0
16,a box on a spoon,on,a_box_on_a_spoon_image_7.png,Physical,Original,1.0
16,a box on a spoon,on,a_box_on_a_spoon_image_8.png,Physical,Original,1.0
16,a box on a spoon,on,a_box_on_a_spoon_image_9.png,Physical,Original,1.0
16,a box on a spoon,on,a_box_on_a_spoon_image_10.png,Physical,Original,1.0
16,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_1.png,Agentic,Original,1.0
16,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_2.png,Agentic,Original,1.0
16,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_3.png,Agentic,Original,1.0
16,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_4.png,Agentic,Original,1.0
16,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_5.png,Agentic,Original,1.0
16,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_6.png,Agentic,Original,1.0
16,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_7.png,Agentic,Original,1.0
16,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_8.png,Agentic,Original,1.0
16,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_9.png,Agentic,Original,1.0
16,an iguana touching a cylinder,touching,an_iguana_touching_a_cylinder_image_10.png,Agentic,Original,1.0
16,a child helping a robot,helping,a_child_helping_a_robot_image_1.png,Agentic,Reversed,0.0
16,a child helping a robot,helping,a_child_helping_a_robot_image_2.png,Agentic,Reversed,1.0
