ID,Prompt,Relation,Image,Type,Agree
5,a bowl hanging over a blanket,hanging over,a_bowl_hanging_over_a_blanket_image_10.png,Physical,1.0
5,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_1.png,Agentic,1.0
5,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_2.png,Agentic,1.0
5,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_3.png,Agentic,1.0
5,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_4.png,Agentic,1.0
5,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_5.png,Agentic,1.0
5,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_6.png,Agentic,1.0
5,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_7.png,Agentic,1.0
5,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_8.png,Agentic,1.0
5,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_9.png,Agentic,1.0
5,a robot kicking a teacup,kicking,a_robot_kicking_a_teacup_image_10.png,Agentic,1.0
5,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_1.png,Physical,1.0
5,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_2.png,Physical,0.0
5,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_3.png,Physical,0.0
5,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_4.png,Physical,0.0
5,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_5.png,Physical,0.0
5,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_6.png,Physical,1.0
5,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_7.png,Physical,0.0
5,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_8.png,Physical,0.0
5,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_9.png,Physical,0.0
5,a cylinder occluded by a teacup,occluded by,a_cylinder_occluded_by_a_teacup_image_10.png,Physical,0.0
5,a robot hindering an iguana,hindering,a_robot_hindering_an_iguana_image_1.png,Agentic,0.0
5,a robot hindering an iguana,hindering,a_robot_hindering_an_iguana_image_2.png,Agentic,0.0
5,a robot hindering an iguana,hindering,a_robot_hindering_an_iguana_image_3.png,Agentic,0.0
5,a robot hindering an iguana,hindering,a_robot_hindering_an_iguana_image_4.png,Agentic,0.0
5,a robot hindering an iguana,hindering,a_robot_hindering_an_iguana_image_5.png,Agentic,0.0
5,a robot hindering an iguana,hindering,a_robot_hindering_an_iguana_image_6.png,Agentic,0.0
5,a robot hindering an iguana,hindering,a_robot_hindering_an_iguana_image_7.png,Agentic,0.0
5,a robot hindering an iguana,hindering,a_robot_hindering_an_iguana_image_8.png,Agentic,0.0
5,a robot hindering an iguana,hindering,a_robot_hindering_an_iguana_image_9.png,Agentic,0.0
5,a robot hindering an iguana,hindering,a_robot_hindering_an_iguana_image_10.png,Agentic,0.0
5,a teacup near a box,near,a_teacup_near_a_box_image_1.png,Physical,1.0
5,a teacup near a box,near,a_teacup_near_a_box_image_2.png,Physical,1.0
5,a teacup near a box,near,a_teacup_near_a_box_image_3.png,Physical,1.0
5,a teacup near a box,near,a_teacup_near_a_box_image_4.png,Physical,1.0
5,a teacup near a box,near,a_teacup_near_a_box_image_5.png,Physical,1.0
5,a teacup near a box,near,a_teacup_near_a_box_image_6.png,Physical,1.0
5,a teacup near a box,near,a_teacup_near_a_box_image_7.png,Physical,1.0
5,a teacup near a box,near,a_teacup_near_a_box_image_8.png,Physical,1.0
5,a teacup near a box,near,a_teacup_near_a_box_image_9.png,Physical,1.0
5,a teacup near a box,near,a_teacup_near_a_box_image_10.png,Physical,1.0
5,a blanket hanging over a spoon,hanging over,a_blanket_hanging_over_a_spoon_image_1.png,Physical,1.0
5,a blanket hanging over a spoon,hanging over,a_blanket_hanging_over_a_spoon_image_2.png,Physical,1.0
5,a blanket hanging over a spoon,hanging over,a_blanket_hanging_over_a_spoon_image_3.png,Physical,0.0
5,a blanket hanging over a spoon,hanging over,a_blanket_hanging_over_a_spoon_image_4.png,Physical,0.0
5,a blanket hanging over a spoon,hanging over,a_blanket_hanging_over_a_spoon_image_5.png,Physical,0.0
5,a blanket hanging over a spoon,hanging over,a_blanket_hanging_over_a_spoon_image_6.png,Physical,0.0
5,a blanket hanging over a spoon,hanging over,a_blanket_hanging_over_a_spoon_image_7.png,Physical,1.0
5,a blanket hanging over a spoon,hanging over,a_blanket_hanging_over_a_spoon_image_8.png,Physical,1.0
5,a blanket hanging over a spoon,hanging over,a_blanket_hanging_over_a_spoon_image_9.png,Physical,0.0
5,a blanket hanging over a spoon,hanging over,a_blanket_hanging_over_a_spoon_image_10.png,Physical,0.0
5,a man pushing a robot,pushing,a_man_pushing_a_robot_image_1.png,Agentic,1.0
5,a man pushing a robot,pushing,a_man_pushing_a_robot_image_2.png,Agentic,0.0
5,a man pushing a robot,pushing,a_man_pushing_a_robot_image_3.png,Agentic,0.0
5,a man pushing a robot,pushing,a_man_pushing_a_robot_image_4.png,Agentic,1.0
5,a man pushing a robot,pushing,a_man_pushing_a_robot_image_5.png,Agentic,1.0
5,a man pushing a robot,pushing,a_man_pushing_a_robot_image_6.png,Agentic,0.0
5,a man pushing a robot,pushing,a_man_pushing_a_robot_image_7.png,Agentic,0.0
5,a man pushing a robot,pushing,a_man_pushing_a_robot_image_8.png,Agentic,1.0
5,a man pushing a robot,pushing,a_man_pushing_a_robot_image_9.png,Agentic,1.0
5,a man pushing a robot,pushing,a_man_pushing_a_robot_image_10.png,Agentic,1.0
5,a child pushing a bowl,pushing,a_child_pushing_a_bowl_image_1.png,Agentic,1.0
5,a child pushing a bowl,pushing,a_child_pushing_a_bowl_image_2.png,Agentic,0.0
5,a child pushing a bowl,pushing,a_child_pushing_a_bowl_image_3.png,Agentic,0.0
5,a child pushing a bowl,pushing,a_child_pushing_a_bowl_image_4.png,Agentic,1.0
5,a child pushing a bowl,pushing,a_child_pushing_a_bowl_image_5.png,Agentic,0.0
5,a child pushing a bowl,pushing,a_child_pushing_a_bowl_image_6.png,Agentic,1.0
5,a child pushing a bowl,pushing,a_child_pushing_a_bowl_image_7.png,Agentic,1.0
5,a child pushing a bowl,pushing,a_child_pushing_a_bowl_image_8.png,Agentic,1.0
5,a child pushing a bowl,pushing,a_child_pushing_a_bowl_image_9.png,Agentic,1.0
5,a child pushing a bowl,pushing,a_child_pushing_a_bowl_image_10.png,Agentic,1.0
5,a cylinder hanging over a box,hanging over,a_cylinder_hanging_over_a_box_image_1.png,Physical,1.0
5,a cylinder hanging over a box,hanging over,a_cylinder_hanging_over_a_box_image_2.png,Physical,1.0
5,a cylinder hanging over a box,hanging over,a_cylinder_hanging_over_a_box_image_3.png,Physical,1.0
5,a cylinder hanging over a box,hanging over,a_cylinder_hanging_over_a_box_image_4.png,Physical,1.0
5,a cylinder hanging over a box,hanging over,a_cylinder_hanging_over_a_box_image_5.png,Physical,1.0
5,a cylinder hanging over a box,hanging over,a_cylinder_hanging_over_a_box_image_6.png,Physical,1.0
5,a cylinder hanging over a box,hanging over,a_cylinder_hanging_over_a_box_image_7.png,Physical,1.0
5,a cylinder hanging over a box,hanging over,a_cylinder_hanging_over_a_box_image_8.png,Physical,1.0
5,a cylinder hanging over a box,hanging over,a_cylinder_hanging_over_a_box_image_9.png,Physical,1.0
5,a cylinder hanging over a box,hanging over,a_cylinder_hanging_over_a_box_image_10.png,Physical,1.0
5,a box in a bowl,in,a_box_in_a_bowl_image_1.png,Physical,1.0
5,a box in a bowl,in,a_box_in_a_bowl_image_2.png,Physical,1.0
5,a box in a bowl,in,a_box_in_a_bowl_image_3.png,Physical,1.0
5,a box in a bowl,in,a_box_in_a_bowl_image_4.png,Physical,1.0
5,a box in a bowl,in,a_box_in_a_bowl_image_5.png,Physical,1.0
5,a box in a bowl,in,a_box_in_a_bowl_image_6.png,Physical,1.0
5,a box in a bowl,in,a_box_in_a_bowl_image_7.png,Physical,1.0
5,a box in a bowl,in,a_box_in_a_bowl_image_8.png,Physical,1.0
5,a box in a bowl,in,a_box_in_a_bowl_image_9.png,Physical,1.0
5,a box in a bowl,in,a_box_in_a_bowl_image_10.png,Physical,1.0
5,a man pushing a teacup,pushing,a_man_pushing_a_teacup_image_1.png,Agentic,1.0
5,a man pushing a teacup,pushing,a_man_pushing_a_teacup_image_2.png,Agentic,1.0
5,a man pushing a teacup,pushing,a_man_pushing_a_teacup_image_3.png,Agentic,0.0
5,a man pushing a teacup,pushing,a_man_pushing_a_teacup_image_4.png,Agentic,1.0
5,a man pushing a teacup,pushing,a_man_pushing_a_teacup_image_5.png,Agentic,1.0
5,a man pushing a teacup,pushing,a_man_pushing_a_teacup_image_6.png,Agentic,1.0
5,a man pushing a teacup,pushing,a_man_pushing_a_teacup_image_7.png,Agentic,0.0
5,a man pushing a teacup,pushing,a_man_pushing_a_teacup_image_8.png,Agentic,0.0
5,a man pushing a teacup,pushing,a_man_pushing_a_teacup_image_9.png,Agentic,0.0
5,a man pushing a teacup,pushing,a_man_pushing_a_teacup_image_10.png,Agentic,0.0
5,a man hitting a box,hitting,a_man_hitting_a_box_image_1.png,Agentic,1.0
5,a man hitting a box,hitting,a_man_hitting_a_box_image_2.png,Agentic,1.0
5,a man hitting a box,hitting,a_man_hitting_a_box_image_3.png,Agentic,1.0
5,a man hitting a box,hitting,a_man_hitting_a_box_image_4.png,Agentic,1.0
5,a man hitting a box,hitting,a_man_hitting_a_box_image_5.png,Agentic,1.0
5,a man hitting a box,hitting,a_man_hitting_a_box_image_6.png,Agentic,1.0
5,a man hitting a box,hitting,a_man_hitting_a_box_image_7.png,Agentic,1.0
5,a man hitting a box,hitting,a_man_hitting_a_box_image_8.png,Agentic,1.0
5,a man hitting a box,hitting,a_man_hitting_a_box_image_9.png,Agentic,1.0
5,a man hitting a box,hitting,a_man_hitting_a_box_image_10.png,Agentic,1.0
5,a blanket on a box,on,a_blanket_on_a_box_image_1.png,Physical,1.0
5,a blanket on a box,on,a_blanket_on_a_box_image_2.png,Physical,1.0
5,a blanket on a box,on,a_blanket_on_a_box_image_3.png,Physical,1.0
5,a blanket on a box,on,a_blanket_on_a_box_image_4.png,Physical,1.0
5,a blanket on a box,on,a_blanket_on_a_box_image_5.png,Physical,1.0
5,a blanket on a box,on,a_blanket_on_a_box_image_6.png,Physical,1.0
5,a blanket on a box,on,a_blanket_on_a_box_image_7.png,Physical,1.0
5,a blanket on a box,on,a_blanket_on_a_box_image_8.png,Physical,1.0
5,a blanket on a box,on,a_blanket_on_a_box_image_9.png,Physical,1.0
5,a blanket on a box,on,a_blanket_on_a_box_image_10.png,Physical,1.0
5,a cylinder occluded by a bowl,occluded by,a_cylinder_occluded_by_a_bowl_image_1.png,Physical,1.0
5,a cylinder occluded by a bowl,occluded by,a_cylinder_occluded_by_a_bowl_image_2.png,Physical,0.0
5,a cylinder occluded by a bowl,occluded by,a_cylinder_occluded_by_a_bowl_image_3.png,Physical,0.0
5,a cylinder occluded by a bowl,occluded by,a_cylinder_occluded_by_a_bowl_image_4.png,Physical,0.0
5,a cylinder occluded by a bowl,occluded by,a_cylinder_occluded_by_a_bowl_image_5.png,Physical,0.0
5,a cylinder occluded by a bowl,occluded by,a_cylinder_occluded_by_a_bowl_image_6.png,Physical,0.0
5,a cylinder occluded by a bowl,occluded by,a_cylinder_occluded_by_a_bowl_image_7.png,Physical,0.0
5,a cylinder occluded by a bowl,occluded by,a_cylinder_occluded_by_a_bowl_image_8.png,Physical,0.0
5,a cylinder occluded by a bowl,occluded by,a_cylinder_occluded_by_a_bowl_image_9.png,Physical,0.0
5,a cylinder occluded by a bowl,occluded by,a_cylinder_occluded_by_a_bowl_image_10.png,Physical,0.0
5,a child pulling a box,pulling,a_child_pulling_a_box_image_1.png,Agentic,0.0
5,a child pulling a box,pulling,a_child_pulling_a_box_image_2.png,Agentic,0.0
5,a child pulling a box,pulling,a_child_pulling_a_box_image_3.png,Agentic,1.0
5,a child pulling a box,pulling,a_child_pulling_a_box_image_4.png,Agentic,0.0
5,a child pulling a box,pulling,a_child_pulling_a_box_image_5.png,Agentic,1.0
5,a child pulling a box,pulling,a_child_pulling_a_box_image_6.png,Agentic,0.0
5,a child pulling a box,pulling,a_child_pulling_a_box_image_7.png,Agentic,0.0
5,a child pulling a box,pulling,a_child_pulling_a_box_image_8.png,Agentic,0.0
5,a child pulling a box,pulling,a_child_pulling_a_box_image_9.png,Agentic,1.0
5,a child pulling a box,pulling,a_child_pulling_a_box_image_10.png,Agentic,0.0
5,a blanket covering a teacup,covering,a_blanket_covering_a_teacup_image_1.png,Physical,1.0
5,a blanket covering a teacup,covering,a_blanket_covering_a_teacup_image_2.png,Physical,1.0
5,a blanket covering a teacup,covering,a_blanket_covering_a_teacup_image_3.png,Physical,1.0
5,a blanket covering a teacup,covering,a_blanket_covering_a_teacup_image_4.png,Physical,1.0
5,a blanket covering a teacup,covering,a_blanket_covering_a_teacup_image_5.png,Physical,1.0
5,a blanket covering a teacup,covering,a_blanket_covering_a_teacup_image_6.png,Physical,1.0
5,a blanket covering a teacup,covering,a_blanket_covering_a_teacup_image_7.png,Physical,1.0
5,a blanket covering a teacup,covering,a_blanket_covering_a_teacup_image_8.png,Physical,1.0
5,a blanket covering a teacup,covering,a_blanket_covering_a_teacup_image_9.png,Physical,1.0
5,a blanket covering a teacup,covering,a_blanket_covering_a_teacup_image_10.png,Physical,1.0
5,a blanket near a teacup,near,a_blanket_near_a_teacup_image_1.png,Physical,1.0
5,a blanket near a teacup,near,a_blanket_near_a_teacup_image_2.png,Physical,1.0
5,a blanket near a teacup,near,a_blanket_near_a_teacup_image_3.png,Physical,1.0
5,a blanket near a teacup,near,a_blanket_near_a_teacup_image_4.png,Physical,1.0
5,a blanket near a teacup,near,a_blanket_near_a_teacup_image_5.png,Physical,1.0
5,a blanket near a teacup,near,a_blanket_near_a_teacup_image_6.png,Physical,1.0
5,a blanket near a teacup,near,a_blanket_near_a_teacup_image_7.png,Physical,1.0
5,a blanket near a teacup,near,a_blanket_near_a_teacup_image_8.png,Physical,1.0
5,a blanket near a teacup,near,a_blanket_near_a_teacup_image_9.png,Physical,1.0
5,a blanket near a teacup,near,a_blanket_near_a_teacup_image_10.png,Physical,1.0
5,a man pushing a box,pushing,a_man_pushing_a_box_image_1.png,Agentic,0.0
5,a man pushing a box,pushing,a_man_pushing_a_box_image_2.png,Agentic,1.0
5,a man pushing a box,pushing,a_man_pushing_a_box_image_3.png,Agentic,1.0
5,a man pushing a box,pushing,a_man_pushing_a_box_image_4.png,Agentic,1.0
5,a man pushing a box,pushing,a_man_pushing_a_box_image_5.png,Agentic,1.0
5,a man pushing a box,pushing,a_man_pushing_a_box_image_6.png,Agentic,1.0
5,a man pushing a box,pushing,a_man_pushing_a_box_image_7.png,Agentic,1.0
5,a man pushing a box,pushing,a_man_pushing_a_box_image_8.png,Agentic,1.0
5,a man pushing a box,pushing,a_man_pushing_a_box_image_9.png,Agentic,1.0
5,a man pushing a box,pushing,a_man_pushing_a_box_image_10.png,Agentic,1.0
5,a blanket covering a spoon,covering,a_blanket_covering_a_spoon_image_1.png,Physical,1.0
5,a blanket covering a spoon,covering,a_blanket_covering_a_spoon_image_2.png,Physical,1.0
5,a blanket covering a spoon,covering,a_blanket_covering_a_spoon_image_3.png,Physical,1.0
5,a blanket covering a spoon,covering,a_blanket_covering_a_spoon_image_4.png,Physical,1.0
5,a blanket covering a spoon,covering,a_blanket_covering_a_spoon_image_5.png,Physical,1.0
5,a blanket covering a spoon,covering,a_blanket_covering_a_spoon_image_6.png,Physical,1.0
5,a blanket covering a spoon,covering,a_blanket_covering_a_spoon_image_7.png,Physical,1.0
5,a blanket covering a spoon,covering,a_blanket_covering_a_spoon_image_8.png,Physical,1.0
5,a blanket covering a spoon,covering,a_blanket_covering_a_spoon_image_9.png,Physical,1.0
5,a blanket covering a spoon,covering,a_blanket_covering_a_spoon_image_10.png,Physical,1.0
5,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_1.png,Agentic,1.0
5,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_2.png,Agentic,1.0
5,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_3.png,Agentic,1.0
5,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_4.png,Agentic,1.0
5,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_5.png,Agentic,1.0
5,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_6.png,Agentic,1.0
5,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_7.png,Agentic,1.0
5,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_8.png,Agentic,0.0
5,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_9.png,Agentic,1.0
5,a child hitting a teacup,hitting,a_child_hitting_a_teacup_image_10.png,Agentic,1.0
5,a robot hitting a robot,hitting,a_robot_hitting_a_robot_image_1.png,Agentic,1.0
5,a robot hitting a robot,hitting,a_robot_hitting_a_robot_image_2.png,Agentic,1.0
5,a robot hitting a robot,hitting,a_robot_hitting_a_robot_image_3.png,Agentic,1.0
5,a robot hitting a robot,hitting,a_robot_hitting_a_robot_image_4.png,Agentic,1.0
5,a robot hitting a robot,hitting,a_robot_hitting_a_robot_image_5.png,Agentic,1.0
5,a robot hitting a robot,hitting,a_robot_hitting_a_robot_image_6.png,Agentic,1.0
5,a robot hitting a robot,hitting,a_robot_hitting_a_robot_image_7.png,Agentic,1.0
5,a robot hitting a robot,hitting,a_robot_hitting_a_robot_image_8.png,Agentic,1.0
5,a robot hitting a robot,hitting,a_robot_hitting_a_robot_image_9.png,Agentic,1.0
5,a robot hitting a robot,hitting,a_robot_hitting_a_robot_image_10.png,Agentic,1.0
5,a bowl under a blanket,under,a_bowl_under_a_blanket_image_1.png,Physical,1.0
5,a bowl under a blanket,under,a_bowl_under_a_blanket_image_2.png,Physical,1.0
5,a bowl under a blanket,under,a_bowl_under_a_blanket_image_3.png,Physical,1.0
5,a bowl under a blanket,under,a_bowl_under_a_blanket_image_4.png,Physical,1.0
5,a bowl under a blanket,under,a_bowl_under_a_blanket_image_5.png,Physical,1.0
5,a bowl under a blanket,under,a_bowl_under_a_blanket_image_6.png,Physical,1.0
5,a bowl under a blanket,under,a_bowl_under_a_blanket_image_7.png,Physical,1.0
5,a bowl under a blanket,under,a_bowl_under_a_blanket_image_8.png,Physical,1.0
5,a bowl under a blanket,under,a_bowl_under_a_blanket_image_9.png,Physical,1.0
5,a bowl under a blanket,under,a_bowl_under_a_blanket_image_10.png,Physical,1.0
5,a blanket tied to a box,tied to,a_blanket_tied_to_a_box_image_1.png,Physical,0.0
5,a blanket tied to a box,tied to,a_blanket_tied_to_a_box_image_2.png,Physical,0.0
5,a blanket tied to a box,tied to,a_blanket_tied_to_a_box_image_3.png,Physical,1.0
5,a blanket tied to a box,tied to,a_blanket_tied_to_a_box_image_4.png,Physical,0.0
5,a blanket tied to a box,tied to,a_blanket_tied_to_a_box_image_5.png,Physical,1.0
5,a blanket tied to a box,tied to,a_blanket_tied_to_a_box_image_6.png,Physical,0.0
5,a blanket tied to a box,tied to,a_blanket_tied_to_a_box_image_7.png,Physical,1.0
5,a blanket tied to a box,tied to,a_blanket_tied_to_a_box_image_8.png,Physical,1.0
5,a blanket tied to a box,tied to,a_blanket_tied_to_a_box_image_9.png,Physical,0.0
5,a blanket tied to a box,tied to,a_blanket_tied_to_a_box_image_10.png,Physical,0.0
5,a robot kicking a bowl,kicking,a_robot_kicking_a_bowl_image_1.png,Agentic,1.0
5,a robot kicking a bowl,kicking,a_robot_kicking_a_bowl_image_2.png,Agentic,1.0
5,a robot kicking a bowl,kicking,a_robot_kicking_a_bowl_image_3.png,Agentic,1.0
5,a robot kicking a bowl,kicking,a_robot_kicking_a_bowl_image_4.png,Agentic,0.0
5,a robot kicking a bowl,kicking,a_robot_kicking_a_bowl_image_5.png,Agentic,1.0
5,a robot kicking a bowl,kicking,a_robot_kicking_a_bowl_image_6.png,Agentic,1.0
5,a robot kicking a bowl,kicking,a_robot_kicking_a_bowl_image_7.png,Agentic,1.0
5,a robot kicking a bowl,kicking,a_robot_kicking_a_bowl_image_8.png,Agentic,1.0
5,a robot kicking a bowl,kicking,a_robot_kicking_a_bowl_image_9.png,Agentic,1.0
5,a robot kicking a bowl,kicking,a_robot_kicking_a_bowl_image_10.png,Agentic,1.0
5,a child hindering a robot,hindering,a_child_hindering_a_robot_image_1.png,Agentic,1.0
5,a child hindering a robot,hindering,a_child_hindering_a_robot_image_2.png,Agentic,1.0
5,a child hindering a robot,hindering,a_child_hindering_a_robot_image_3.png,Agentic,0.0
5,a child hindering a robot,hindering,a_child_hindering_a_robot_image_4.png,Agentic,1.0
5,a child hindering a robot,hindering,a_child_hindering_a_robot_image_5.png,Agentic,1.0
5,a child hindering a robot,hindering,a_child_hindering_a_robot_image_6.png,Agentic,1.0
5,a child hindering a robot,hindering,a_child_hindering_a_robot_image_7.png,Agentic,0.0
5,a child hindering a robot,hindering,a_child_hindering_a_robot_image_8.png,Agentic,1.0
5,a child hindering a robot,hindering,a_child_hindering_a_robot_image_9.png,Agentic,1.0
5,a child hindering a robot,hindering,a_child_hindering_a_robot_image_10.png,Agentic,1.0
5,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_1.png,Agentic,1.0
5,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_2.png,Agentic,1.0
5,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_3.png,Agentic,1.0
5,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_4.png,Agentic,1.0
5,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_5.png,Agentic,1.0
5,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_6.png,Agentic,1.0
5,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_7.png,Agentic,1.0
5,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_8.png,Agentic,0.0
5,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_9.png,Agentic,1.0
5,an iguana touching a spoon,touching,an_iguana_touching_a_spoon_image_10.png,Agentic,1.0
5,a spoon near a box,near,a_spoon_near_a_box_image_1.png,Physical,1.0
5,a spoon near a box,near,a_spoon_near_a_box_image_2.png,Physical,1.0
5,a spoon near a box,near,a_spoon_near_a_box_image_3.png,Physical,1.0
5,a spoon near a box,near,a_spoon_near_a_box_image_4.png,Physical,1.0
5,a spoon near a box,near,a_spoon_near_a_box_image_5.png,Physical,1.0
5,a spoon near a box,near,a_spoon_near_a_box_image_6.png,Physical,1.0
5,a spoon near a box,near,a_spoon_near_a_box_image_7.png,Physical,1.0
5,a spoon near a box,near,a_spoon_near_a_box_image_8.png,Physical,1.0
5,a spoon near a box,near,a_spoon_near_a_box_image_9.png,Physical,1.0
5,a spoon near a box,near,a_spoon_near_a_box_image_10.png,Physical,1.0
5,an iguana hitting a spoon,hitting,an_iguana_hitting_a_spoon_image_1.png,Agentic,0.0
5,an iguana hitting a spoon,hitting,an_iguana_hitting_a_spoon_image_2.png,Agentic,0.0
5,an iguana hitting a spoon,hitting,an_iguana_hitting_a_spoon_image_3.png,Agentic,1.0
5,an iguana hitting a spoon,hitting,an_iguana_hitting_a_spoon_image_4.png,Agentic,0.0
5,an iguana hitting a spoon,hitting,an_iguana_hitting_a_spoon_image_5.png,Agentic,1.0
5,an iguana hitting a spoon,hitting,an_iguana_hitting_a_spoon_image_6.png,Agentic,0.0
5,an iguana hitting a spoon,hitting,an_iguana_hitting_a_spoon_image_7.png,Agentic,0.0
5,an iguana hitting a spoon,hitting,an_iguana_hitting_a_spoon_image_8.png,Agentic,0.0
5,an iguana hitting a spoon,hitting,an_iguana_hitting_a_spoon_image_9.png,Agentic,0.0
5,an iguana hitting a spoon,hitting,an_iguana_hitting_a_spoon_image_10.png,Agentic,0.0
5,a box under a bowl,under,a_box_under_a_bowl_image_1.png,Physical,0.0
5,a box under a bowl,under,a_box_under_a_bowl_image_2.png,Physical,0.0
5,a box under a bowl,under,a_box_under_a_bowl_image_3.png,Physical,1.0
5,a box under a bowl,under,a_box_under_a_bowl_image_4.png,Physical,1.0
5,a box under a bowl,under,a_box_under_a_bowl_image_5.png,Physical,0.0
5,a box under a bowl,under,a_box_under_a_bowl_image_6.png,Physical,1.0
5,a box under a bowl,under,a_box_under_a_bowl_image_7.png,Physical,0.0
5,a box under a bowl,under,a_box_under_a_bowl_image_8.png,Physical,0.0
5,a box under a bowl,under,a_box_under_a_bowl_image_9.png,Physical,1.0
5,a box under a bowl,under,a_box_under_a_bowl_image_10.png,Physical,0.0
5,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_1.png,Agentic,1.0
5,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_2.png,Agentic,1.0
5,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_3.png,Agentic,1.0
5,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_4.png,Agentic,1.0
5,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_5.png,Agentic,1.0
5,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_6.png,Agentic,0.0
5,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_7.png,Agentic,1.0
5,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_8.png,Agentic,1.0
5,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_9.png,Agentic,1.0
5,a woman hindering a robot,hindering,a_woman_hindering_a_robot_image_10.png,Agentic,1.0
5,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_1.png,Physical,1.0
5,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_2.png,Physical,1.0
5,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_3.png,Physical,1.0
5,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_4.png,Physical,1.0
5,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_5.png,Physical,1.0
5,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_6.png,Physical,1.0
5,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_7.png,Physical,1.0
5,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_8.png,Physical,1.0
5,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_9.png,Physical,1.0
5,a cylinder near a spoon,near,a_cylinder_near_a_spoon_image_10.png,Physical,1.0
5,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_1.png,Physical,1.0
5,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_2.png,Physical,1.0
5,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_3.png,Physical,1.0
5,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_4.png,Physical,1.0
5,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_5.png,Physical,1.0
5,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_6.png,Physical,1.0
5,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_7.png,Physical,1.0
5,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_8.png,Physical,1.0
5,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_9.png,Physical,1.0
5,a teacup under a cylinder,under,a_teacup_under_a_cylinder_image_10.png,Physical,1.0
6,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_1.png,Physical,1.0
6,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_2.png,Physical,0.0
6,a box tied to a bowl,tied to,a_box_tied_to_a_bowl_image_3.png,Physical,0.0
